Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration"
198.405,0.00,100.00,0.29,4.77
198.556,0.00,100.00,0.29,4.77
198.720,0.00,29.80,0.29,4.77
198.902,0.00,29.80,8.68,4.77
199.034,0.00,29.80,8.68,0.00
199.170,0.00,29.80,8.68,0.00
199.350,0.00,0.00,8.68,0.00
199.515,0.00,0.00,8.35,0.00
199.706,0.00,0.00,8.35,-4.99
199.859,0.07,0.00,8.35,-4.99
200.009,0.07,0.00,8.35,-4.99
200.159,0.07,0.00,-2.70,-4.99
200.324,0.07,0.00,-2.70,-2.82
200.474,0.00,0.00,-2.70,-2.82
200.640,0.00,3.48,-2.70,-2.82
200.789,0.00,3.48,-9.28,-2.82
200.954,0.00,3.48,-9.28,-0.87
201.119,0.00,3.48,-9.28,-0.87
201.269,0.00,52.48,-9.28,-0.87
201.434,0.00,52.48,0.12,-0.87
201.600,0.00,52.48,0.12,1.30
201.749,0.00,52.48,0.12,1.30
201.884,0.00,41.56,0.12,1.30
202.049,0.00,41.56,8.18,1.30
202.230,0.00,41.56,8.18,1.30
202.364,0.00,41.56,8.18,1.30
202.514,0.00,0.00,8.18,1.30
202.664,0.00,0.00,0.47,1.30
202.814,0.00,0.00,0.47,-5.86
202.964,0.03,0.00,0.47,-5.86
203.115,0.03,0.00,0.47,-5.86
203.265,0.03,0.00,-4.76,-5.86
203.415,0.03,0.00,-4.76,-6.29
203.565,0.00,0.00,-4.76,-6.29
203.715,0.00,35.60,-4.76,-6.29
203.865,0.00,35.60,-8.45,-6.29
204.030,0.00,35.60,-8.45,-2.17
204.164,0.00,35.60,-8.45,-2.17
204.314,0.00,59.60,-8.45,-2.17
204.479,0.00,59.60,-6.95,-2.17
204.630,0.00,59.60,-6.95,0.65
204.794,0.00,59.60,-6.95,0.65
204.960,0.00,10.93,-6.95,0.65
205.109,0.00,10.93,-8.45,0.65
205.275,0.00,10.93,-8.45,-2.17
205.439,0.00,10.93,-8.45,-2.17
205.589,0.00,57.45,-8.45,-2.17
205.755,0.00,57.45,-8.41,-2.17
205.889,0.00,57.45,-8.41,0.65
206.070,0.00,57.45,-8.41,0.65
206.205,0.00,100.00,-8.41,0.65
206.355,0.00,100.00,-4.36,0.65
206.505,0.00,100.00,-4.36,5.86
206.655,0.00,100.00,-4.36,5.86
206.805,0.00,100.00,-4.36,5.86
206.955,0.00,100.00,-4.59,5.86
207.105,0.00,100.00,-4.59,4.99
207.255,0.00,100.00,-4.59,4.99
207.405,0.00,80.30,-4.59,4.99
207.555,0.00,80.30,-6.13,4.99
207.705,0.00,80.30,-6.13,2.17
207.870,0.00,80.30,-6.13,2.17
208.005,0.00,7.12,-6.13,2.17
208.155,0.00,7.12,-8.20,2.17
208.320,0.00,7.12,-8.20,-0.65
208.472,0.00,7.12,-8.20,-0.65
208.635,0.00,88.41,-8.20,-0.65
208.800,0.00,88.41,5.53,-0.65
208.949,0.00,88.41,5.53,2.39
209.115,0.00,88.41,5.53,2.39
209.280,0.00,100.00,5.53,2.39
209.430,0.00,100.00,2.49,2.39
209.565,0.00,100.00,2.49,4.34
209.730,0.00,100.00,2.49,4.34
209.910,0.00,0.00,2.49,4.34
210.045,0.00,0.00,-0.43,4.34
210.194,0.00,0.00,-0.43,-6.29
210.344,0.05,0.00,-0.43,-6.29
210.494,0.05,0.00,-0.43,-6.29
210.644,0.05,0.00,5.74,-6.29
210.794,0.05,0.00,5.74,-1.30
210.944,0.00,0.00,5.74,-1.30
211.094,0.00,82.29,5.74,-1.30
211.245,0.00,82.29,7.78,-1.30
211.394,0.00,82.29,7.78,3.04
211.545,0.00,82.29,7.78,3.04
211.710,0.00,94.37,7.78,3.04
211.845,0.00,94.37,-1.65,3.04
211.994,0.00,94.37,-1.65,3.91
212.159,0.00,94.37,-1.65,3.91
212.309,0.00,47.68,-1.65,3.91
212.474,0.00,47.68,-2.69,3.91
212.639,0.00,47.68,-2.69,0.65
212.790,0.00,47.68,-2.69,0.65
212.954,0.00,0.00,-2.69,0.65
213.119,0.00,0.00,4.57,0.65
213.254,0.00,0.00,4.57,-0.87
213.404,0.00,0.00,4.57,-0.87
213.569,0.00,23.01,4.57,-0.87
213.734,0.00,23.01,4.72,-0.87
213.884,0.00,23.01,4.72,-0.43
214.049,0.00,23.01,4.72,-0.43
214.215,0.00,18.54,4.72,-0.43
214.364,0.00,18.54,7.33,-0.43
214.515,0.00,18.54,7.33,-1.52
214.664,0.04,18.54,7.33,-1.52
214.830,0.04,0.00,7.33,-1.52
214.979,0.04,0.00,-5.45,-1.52
215.130,0.04,0.00,-5.45,-2.60
215.279,0.00,0.00,-5.45,-2.60
215.430,0.00,100.00,-5.45,-2.60
215.580,0.00,100.00,-9.75,-2.60
215.730,0.00,100.00,-9.75,2.60
215.865,0.00,100.00,-9.75,2.60
216.030,0.00,100.00,-9.75,2.60
216.180,0.00,100.00,-1.89,2.60
216.315,0.00,100.00,-1.89,4.77
216.480,0.00,100.00,-1.89,4.77
216.630,0.00,0.00,-1.89,4.77
216.796,0.00,0.00,2.63,4.77
216.960,0.00,0.00,2.63,-3.69
217.095,0.03,0.00,2.63,-3.69
217.246,0.03,0.00,2.63,-3.69
217.410,0.03,0.00,6.86,-3.69
217.575,0.03,0.00,6.86,-1.08
217.725,0.00,0.00,6.86,-1.08
217.890,0.00,88.91,6.86,-1.08
218.055,0.00,88.91,8.40,-1.08
218.204,0.00,88.91,8.40,2.82
218.355,0.00,88.91,8.40,2.82
218.505,0.00,100.00,8.40,2.82
218.654,0.00,100.00,1.94,2.82
218.805,0.00,100.00,1.94,3.69
218.955,0.00,100.00,1.94,3.69
219.105,0.00,0.00,1.94,3.69
219.255,0.00,0.00,-5.35,3.69
219.405,0.00,0.00,-5.35,-4.56
219.555,0.02,0.00,-5.35,-4.56
219.705,0.02,0.00,-5.35,-4.56
219.855,0.02,0.00,-10.02,-4.56
220.020,0.02,0.00,-10.02,-1.74
220.155,0.00,0.00,-10.02,-1.74
220.320,0.00,77.65,-10.02,-1.74
220.471,0.00,77.65,-8.19,-1.74
220.635,0.00,77.65,-8.19,2.17
220.803,0.00,77.65,-8.19,2.17
220.935,0.00,45.03,-8.19,2.17
221.085,0.00,45.03,-2.08,2.17
221.250,0.00,45.03,-2.08,-1.74
221.415,0.02,45.03,-2.08,-1.74
221.565,0.02,0.00,-2.08,-1.74
221.715,0.02,0.00,6.31,-1.74
221.895,0.02,0.00,6.31,-3.47
222.045,0.00,0.00,6.31,-3.47
222.195,0.00,39.24,6.31,-3.47
222.345,0.00,39.24,9.79,-3.47
222.495,0.00,39.24,9.79,-0.22
222.645,0.00,39.24,9.79,-0.22
222.795,0.00,75.83,9.79,-0.22
222.960,0.00,75.83,5.64,-0.22
223.110,0.00,75.83,5.64,3.69
223.260,0.00,75.83,5.64,3.69
223.410,0.00,52.98,5.64,3.69
223.560,0.00,52.98,-6.67,3.69
223.695,0.00,52.98,-6.67,1.95
223.860,0.00,52.98,-6.67,1.95
223.995,0.00,100.00,-6.67,1.95
224.161,0.00,100.00,-6.97,1.95
224.295,0.00,100.00,-6.97,3.04
224.475,0.00,100.00,-6.97,3.04
224.639,0.00,100.00,-6.97,3.04
224.774,0.00,100.00,-4.88,3.04
224.924,0.00,100.00,-4.88,3.91
225.075,0.00,100.00,-4.88,3.91
225.224,0.00,100.00,-4.88,3.91
225.374,0.00,100.00,1.09,3.91
225.524,0.00,100.00,1.09,3.04
225.674,0.00,100.00,1.09,3.04
225.824,0.00,100.00,1.09,3.04
225.974,0.00,100.00,3.74,3.04
226.124,0.00,100.00,3.74,-0.87
226.274,0.03,100.00,3.74,-0.87
226.424,0.03,0.00,3.74,-0.87
226.574,0.03,0.00,1.98,-0.87
226.724,0.03,0.00,1.98,-8.46
226.876,0.06,0.00,1.98,-8.46
227.039,0.06,0.00,1.98,-8.46
227.204,0.06,0.00,-0.65,-8.46
227.355,0.06,0.00,-0.65,-5.42
227.520,0.04,0.00,-0.65,-5.42
227.655,0.04,0.00,-0.65,-5.42
227.805,0.04,0.00,-0.14,-5.42
227.970,0.04,0.00,-0.14,-4.77
228.134,0.03,0.00,-0.14,-4.77
228.285,0.03,0.00,-0.14,-4.77
228.434,0.03,0.00,0.38,-4.77
228.585,0.03,0.00,0.38,-3.91
228.735,0.03,0.00,0.38,-3.91
228.885,0.03,0.00,0.38,-3.91
229.035,0.03,0.00,0.12,-3.91
229.185,0.03,0.00,0.12,-3.04
229.335,0.02,0.00,0.12,-3.04
229.484,0.02,0.00,0.12,-3.04
229.635,0.02,0.00,0.08,-3.04
229.785,0.02,0.00,0.08,-2.39
229.934,0.01,0.00,0.08,-2.39
230.085,0.01,0.00,0.08,-2.39
230.234,0.01,0.00,0.07,-2.39
230.400,0.01,0.00,0.07,-1.95
230.549,0.01,0.00,0.07,-1.95
230.715,0.01,0.00,0.07,-1.95
230.879,0.01,0.00,-0.35,-1.95
231.045,0.01,0.00,-0.35,-1.30
231.194,0.01,0.00,-0.35,-1.30
231.360,0.01,0.00,-0.35,-1.30
231.494,0.01,0.00,0.04,-1.30
231.645,0.01,0.00,0.04,-0.43
231.795,0.00,0.00,0.04,-0.43
231.944,0.00,0.00,0.04,-0.43
232.095,0.00,0.00,-0.25,-0.43
232.245,0.00,0.00,-0.25,-0.22
232.395,0.00,0.00,-0.25,-0.22
232.547,0.00,0.00,-0.25,-0.22
232.695,0.00,0.00,-0.03,-0.22
232.844,0.00,0.00,-0.03,-0.22
232.994,0.00,0.00,-0.03,-0.22
233.144,0.00,0.00,-0.03,-0.22
233.295,0.00,0.00,0.02,-0.22
233.462,0.00,0.00,0.02,-0.22
233.595,0.00,0.00,0.02,-0.22
233.760,0.00,0.00,0.02,-0.22
233.910,0.00,0.00,-0.21,-0.22
234.076,0.00,0.00,-0.21,-0.65
234.240,0.00,0.00,-0.21,-0.65
234.390,0.00,0.00,-0.21,-0.65
234.525,0.00,0.00,-0.06,-0.65
234.690,0.00,0.00,-0.06,-0.65
234.855,0.00,0.00,-0.06,-0.65
234.990,0.00,0.00,-0.06,-0.65
235.125,0.00,0.00,-0.12,-0.65
235.275,0.00,0.00,-0.12,-0.87
235.425,0.01,0.00,-0.12,-0.87
235.577,0.01,0.00,-0.12,-0.87
235.710,0.01,0.00,0.01,-0.87
235.845,0.01,0.00,0.01,-1.08
235.995,0.01,0.00,0.01,-1.08
236.160,0.01,0.00,0.01,-1.08
236.294,0.01,0.00,0.02,-1.08
236.447,0.01,0.00,0.02,-1.08
236.594,0.01,0.00,0.02,-1.08
236.759,0.01,0.00,0.02,-1.08
236.894,0.01,0.00,0.03,-1.08
237.029,0.01,0.00,0.03,0.00
237.164,0.00,0.00,0.03,0.00
237.315,0.00,3.31,0.03,0.00
237.465,0.00,3.31,0.01,0.00
237.615,0.00,3.31,0.01,0.22
237.764,0.00,3.31,0.01,0.22
237.915,0.00,14.24,0.01,0.22
238.079,0.00,14.24,-0.05,0.22
238.215,0.00,14.24,-0.05,0.00
238.349,0.00,14.24,-0.05,0.00
238.484,0.00,19.37,-0.05,0.00
238.634,0.00,19.37,0.00,0.00
238.784,0.00,19.37,0.00,0.43
238.919,0.00,19.37,0.00,0.43
239.054,0.00,25.83,0.00,0.43
239.189,0.00,25.83,0.03,0.43
239.354,0.00,25.83,0.03,1.08
239.519,0.00,25.83,0.03,1.08
239.654,0.00,29.14,0.03,1.08
239.805,0.00,29.14,0.00,1.08
239.955,0.00,29.14,0.00,1.52
240.090,0.00,29.14,0.00,1.52
240.227,0.00,26.49,0.00,1.52
240.375,0.00,26.49,-0.13,1.52
240.525,0.00,26.49,-0.13,1.08
240.712,0.00,26.49,-0.13,1.08
240.857,0.00,24.50,-0.13,1.08
241.005,0.00,24.50,-0.06,1.08
241.154,0.00,24.50,-0.06,1.08
241.305,0.00,24.50,-0.06,1.08
241.455,0.00,24.17,-0.06,1.08
241.604,0.00,24.17,-0.11,1.08
241.787,0.00,24.17,-0.11,0.43
241.935,0.00,24.17,-0.11,0.43
242.085,0.00,20.69,-0.11,0.43
242.234,0.00,20.69,-0.13,0.43
242.370,0.00,20.69,-0.13,0.22
242.519,0.00,20.69,-0.13,0.22
242.654,0.00,19.70,-0.13,0.22
242.804,0.00,19.70,-0.12,0.22
242.970,0.00,19.70,-0.12,0.22
243.104,0.00,19.70,-0.12,0.22
243.255,0.00,18.38,-0.12,0.22
243.389,0.00,18.38,-0.07,0.22
243.525,0.00,18.38,-0.07,0.00
243.674,0.00,18.38,-0.07,0.00
243.854,0.00,0.00,-0.07,0.00
243.989,0.00,0.00,-0.04,0.00
244.124,0.00,0.00,-0.04,-0.65
244.289,0.00,0.00,-0.04,-0.65
244.455,0.00,0.00,-0.04,-0.65
244.605,0.00,0.00,-0.04,-0.65
244.755,0.00,0.00,-0.04,0.22
244.905,0.00,0.00,-0.04,0.22
245.055,0.00,0.00,-0.04,0.22
245.190,0.00,0.00,-0.23,0.22
245.325,0.00,0.00,-0.23,-0.87
245.461,0.00,0.00,-0.23,-0.87
245.595,0.00,0.00,-0.23,-0.87
245.760,0.00,0.00,0.04,-0.87
245.895,0.00,0.00,0.04,0.00
246.030,0.00,0.00,0.04,0.00
246.165,0.00,0.00,0.04,0.00
246.315,0.00,0.00,-0.07,0.00
246.450,0.00,0.00,-0.07,-0.65
246.586,0.00,0.00,-0.07,-0.65
246.720,0.00,0.00,-0.07,-0.65
246.855,0.00,0.00,0.07,-0.65
246.990,0.00,0.00,0.07,-0.65
247.125,0.00,0.00,0.07,-0.65
247.259,0.00,0.00,0.07,-0.65
247.394,0.00,0.00,0.29,-0.65
247.545,0.00,0.00,0.29,-0.87
247.679,0.01,0.00,0.29,-0.87
247.814,0.01,0.00,0.29,-0.87
247.965,0.01,0.00,-0.07,-0.87
248.115,0.01,0.00,-0.07,-0.22
248.265,0.00,0.00,-0.07,-0.22
248.400,0.00,0.50,-0.07,-0.22
248.535,0.00,0.50,0.02,-0.22
248.670,0.00,0.50,0.02,-0.22
248.819,0.00,0.50,0.02,-0.22
248.969,0.00,9.27,0.02,-0.22
249.119,0.00,9.27,-0.15,-0.22
249.256,0.00,9.27,-0.15,0.00
249.389,0.00,9.27,-0.15,0.00
249.526,0.00,15.56,-0.15,0.00
249.659,0.00,15.56,-0.05,0.00
249.794,0.00,15.56,-0.05,0.22
249.929,0.00,15.56,-0.05,0.22
250.079,0.00,16.56,-0.05,0.22
250.244,0.00,16.56,-0.12,0.22
250.394,0.00,16.56,-0.12,0.22
250.559,0.00,16.56,-0.12,0.22
250.695,0.00,16.56,-0.12,0.22
250.829,0.00,16.56,-0.11,0.22
250.964,0.00,16.56,-0.11,0.43
251.099,0.00,16.56,-0.11,0.43
251.234,0.00,16.89,-0.11,0.43
251.384,0.00,16.89,-0.21,0.43
251.520,0.00,16.89,-0.21,0.22
251.670,0.00,16.89,-0.21,0.22
251.804,0.00,17.88,-0.21,0.22
251.955,0.00,17.88,-0.04,0.22
252.105,0.00,17.88,-0.04,0.43
252.240,0.00,17.88,-0.04,0.43
252.375,0.00,0.00,-0.04,0.43
252.510,0.00,0.00,-0.05,0.43
252.660,0.00,0.00,-0.05,-0.65
252.795,0.00,0.00,-0.05,-0.65
252.930,0.00,0.00,-0.05,-0.65
253.080,0.00,0.00,-0.04,-0.65
253.214,0.00,0.00,-0.04,-0.87
253.364,0.00,0.00,-0.04,-0.87
253.515,0.00,0.00,-0.04,-0.87
253.649,0.00,0.00,-0.12,-0.87
253.784,0.00,0.00,-0.12,-0.87
253.919,0.00,0.00,-0.12,-0.87
254.069,0.00,0.00,-0.12,-0.87
254.205,0.00,0.00,-0.04,-0.87
254.355,0.00,0.00,-0.04,-0.87
254.490,0.00,0.00,-0.04,-0.87
254.624,0.00,0.00,-0.04,-0.87
254.774,0.00,0.00,-0.05,-0.87
254.925,0.00,0.00,-0.05,-0.87
255.059,0.00,0.00,-0.05,-0.87
255.195,0.00,0.00,-0.05,-0.87
255.360,0.00,0.00,0.12,-0.87
255.494,0.00,0.00,0.12,-0.43
255.645,0.00,0.00,0.12,-0.43
255.795,0.00,0.00,0.12,-0.43
255.945,0.00,0.00,0.20,-0.43
256.095,0.00,0.00,0.20,-0.22
256.230,0.00,0.00,0.20,-0.22
256.365,0.00,0.00,0.20,-0.22
256.500,0.00,0.00,0.64,-0.22
256.635,0.00,0.00,0.64,-0.22
256.770,0.00,0.00,0.64,-0.22
256.920,0.00,0.00,0.64,-0.22
257.055,0.00,0.00,1.39,-0.22
257.205,0.00,0.00,1.39,-0.43
257.356,0.00,0.00,1.39,-0.43
257.505,0.00,0.00,1.39,-0.43
257.655,0.00,0.00,1.54,-0.43
257.790,0.00,0.00,1.54,-0.43
257.926,0.00,0.00,1.54,-0.43
258.075,0.00,0.00,1.54,-0.43
258.257,0.00,0.00,0.93,-0.43
258.390,0.00,0.00,0.93,-0.43
258.571,0.00,0.00,0.93,-0.43
258.720,0.00,0.00,0.93,-0.43
258.871,0.00,0.00,0.68,-0.43
259.005,0.00,0.00,0.68,-0.65
259.154,0.00,0.00,0.68,-0.65
259.290,0.00,0.00,0.68,-0.65
259.425,0.00,0.00,0.36,-0.65
259.560,0.00,0.00,0.36,0.00
259.710,0.00,0.00,0.36,0.00
259.845,0.00,0.00,0.36,0.00
259.995,0.00,0.00,0.10,0.00
260.130,0.00,0.00,0.10,0.00
260.280,0.00,0.00,0.10,0.00
260.415,0.00,0.00,0.10,0.00
260.565,0.00,0.00,-0.12,0.00
260.713,0.00,0.00,-0.12,0.00
260.851,0.00,0.00,-0.12,0.00
260.985,0.00,0.00,-0.12,0.00
261.120,0.00,0.00,0.04,0.00
261.255,0.00,0.00,0.04,0.00
261.390,0.00,0.00,0.04,0.00
261.525,0.00,0.00,0.04,0.00
261.675,0.00,0.00,-0.26,0.00
261.825,0.00,0.00,-0.26,-0.22
261.975,0.00,0.00,-0.26,-0.22
262.110,0.00,0.00,-0.26,-0.22
262.260,0.00,0.00,0.07,-0.22
262.395,0.00,0.00,0.07,0.00
262.530,0.00,0.00,0.07,0.00
262.680,0.00,0.00,0.07,0.00
262.815,0.00,0.00,0.29,0.00
262.965,0.00,0.00,0.29,0.00
263.100,0.00,0.00,0.29,0.00
263.235,0.00,0.00,0.29,0.00
263.385,0.00,0.00,0.60,0.00
263.520,0.00,0.00,0.60,-0.22
263.670,0.00,0.00,0.60,-0.22
263.805,0.00,0.00,0.60,-0.22
263.955,0.00,0.00,-0.05,-0.22
264.090,0.00,0.00,-0.05,-0.43
264.225,0.01,0.00,-0.05,-0.43
264.360,0.01,0.00,-0.05,-0.43
264.497,0.01,0.00,-0.39,-0.43
264.645,0.01,0.00,-0.39,-0.65
264.795,0.01,0.00,-0.39,-0.65
264.960,0.01,0.00,-0.39,-0.65
265.095,0.01,0.00,-0.14,-0.65
265.230,0.01,0.00,-0.14,-0.43
265.365,0.01,0.00,-0.14,-0.43
265.500,0.01,0.00,-0.14,-0.43
265.635,0.01,0.00,-0.10,-0.43
265.770,0.01,0.00,-0.10,0.22
265.920,0.01,0.00,-0.10,0.22
266.055,0.01,0.00,-0.10,0.22
266.205,0.01,0.00,-0.07,0.22
266.355,0.01,0.00,-0.07,0.00
266.492,0.00,0.00,-0.07,0.00
266.625,0.00,0.00,-0.07,0.00
266.760,0.00,0.00,-0.08,0.00
266.894,0.00,0.00,-0.08,0.00
267.030,0.00,0.00,-0.08,0.00
267.165,0.00,0.00,-0.08,0.00
267.315,0.00,0.00,-0.10,0.00
267.450,0.00,0.00,-0.10,-0.22
267.585,0.00,0.00,-0.10,-0.22
267.720,0.00,12.25,-0.10,-0.22
267.854,0.00,12.25,-0.14,-0.22
267.989,0.00,12.25,-0.14,-0.43
268.154,0.00,12.25,-0.14,-0.43
268.320,0.00,0.00,-0.14,-0.43
268.455,0.00,0.00,-0.16,-0.43
268.590,0.00,0.00,-0.16,-0.43
268.725,0.00,0.00,-0.16,-0.43
268.860,0.00,0.00,-0.16,-0.43
268.995,0.00,0.00,-0.15,-0.43
269.130,0.00,0.00,-0.15,-0.22
269.280,0.00,0.00,-0.15,-0.22
269.430,0.00,0.00,-0.15,-0.22
269.565,0.00,0.00,-0.10,-0.22
269.715,0.00,0.00,-0.10,0.00
269.850,0.00,0.00,-0.10,0.00
269.984,0.00,0.00,-0.10,0.00
270.120,0.00,0.00,-0.16,0.00
270.254,0.00,0.00,-0.16,0.87
270.389,0.02,0.00,-0.16,0.87
270.524,0.02,0.00,-0.16,0.87
270.674,0.02,0.00,-0.15,0.87
270.809,0.02,0.00,-0.15,0.22
270.944,0.03,0.00,-0.15,0.22
271.079,0.03,0.00,-0.15,0.22
271.229,0.03,0.00,-0.10,0.22
271.365,0.03,0.00,-0.10,0.00
271.514,0.03,0.00,-0.10,0.00
271.679,0.03,0.00,-0.10,0.00
271.814,0.03,0.00,-0.07,0.00
271.964,0.03,0.00,-0.07,0.00
272.114,0.03,0.00,-0.07,0.00
272.264,0.03,0.00,-0.07,0.00
272.399,0.03,0.00,-0.09,0.00
272.534,0.03,0.00,-0.09,0.00
272.684,0.03,0.00,-0.09,0.00
272.820,0.03,0.00,-0.09,0.00
272.954,0.03,0.00,-0.10,0.00
273.090,0.03,0.00,-0.10,0.00
273.240,0.03,0.00,-0.10,0.00
273.375,0.03,0.00,-0.10,0.00
273.510,0.03,0.00,-0.15,0.00
273.645,0.03,0.00,-0.15,0.00
273.780,0.03,0.00,-0.15,0.00
273.915,0.03,0.00,-0.15,0.00
274.050,0.03,0.00,-0.08,0.00
274.200,0.03,0.00,-0.08,0.00
274.335,0.03,0.00,-0.08,0.00
274.470,0.03,0.00,-0.08,0.00
274.604,0.03,0.00,-0.08,0.00
274.740,0.03,0.00,-0.08,0.00
274.875,0.02,0.00,-0.08,0.00
275.009,0.02,0.00,-0.08,0.00
275.160,0.02,0.00,-0.12,0.00
275.295,0.02,0.00,-0.12,0.00
275.430,0.02,0.00,-0.12,0.00
275.565,0.02,0.00,-0.12,0.00
275.700,0.02,0.00,-0.08,0.00
275.835,0.02,0.00,-0.08,0.00
275.970,0.02,0.00,-0.08,0.00
276.135,0.02,0.00,-0.08,0.00
276.270,0.02,0.00,-0.10,0.00
276.405,0.02,0.00,-0.10,0.00
276.540,0.02,0.00,-0.10,0.00
276.675,0.02,0.00,-0.10,0.00
276.810,0.02,0.00,-0.09,0.00
276.960,0.02,0.00,-0.09,0.00
277.110,0.02,0.00,-0.09,0.00
277.245,0.02,0.00,-0.09,0.00
277.395,0.02,0.00,-0.09,0.00
277.545,0.02,0.00,-0.09,0.00
277.695,0.02,0.00,-0.09,0.00
277.830,0.02,0.00,-0.09,0.00
277.965,0.02,0.00,-0.12,0.00
278.100,0.02,0.00,-0.12,0.00
278.235,0.02,0.00,-0.12,0.00
278.400,0.02,0.00,-0.12,0.00
278.535,0.02,0.00,-0.10,0.00
278.670,0.02,0.00,-0.10,0.00
278.805,0.02,0.00,-0.10,0.00
278.955,0.02,0.00,-0.10,0.00
279.090,0.02,0.00,-0.11,0.00
279.225,0.02,0.00,-0.11,0.00
279.360,0.02,0.00,-0.11,0.00
279.497,0.02,0.00,-0.11,0.00
279.630,0.02,0.00,-0.10,0.00
279.765,0.02,0.00,-0.10,0.00
279.900,0.02,0.00,-0.10,0.00
280.035,0.02,0.00,-0.10,0.00
280.185,0.02,0.00,-0.11,0.00
280.320,0.02,0.00,-0.11,0.00
280.455,0.02,0.00,-0.11,0.00
280.590,0.02,0.00,-0.11,0.00
280.725,0.02,0.00,-0.11,0.00
280.862,0.02,0.00,-0.11,0.00
281.025,0.00,0.00,-0.11,0.00
281.160,0.00,0.00,-0.11,0.00
281.295,0.00,0.00,-0.10,0.00
281.430,0.00,0.00,-0.10,0.00
281.595,0.00,0.00,-0.10,0.00
281.731,0.00,0.00,-0.10,0.00
281.880,0.00,0.00,-0.13,0.00
282.030,0.00,0.00,-0.13,0.00
282.165,0.00,0.00,-0.13,0.00
282.315,0.00,0.00,-0.13,0.00
282.450,0.00,0.00,-0.11,0.00
282.585,0.00,0.00,-0.11,0.00
282.720,0.00,0.00,-0.11,0.00
282.870,0.00,0.00,-0.11,0.00
283.005,0.00,0.00,-0.09,0.00
283.155,0.00,0.00,-0.09,0.00
283.290,0.00,0.00,-0.09,0.00
283.425,0.00,0.00,-0.09,0.00
283.560,0.00,0.00,-0.02,0.00
283.695,0.00,0.00,-0.02,0.00
283.830,0.00,0.00,-0.02,0.00
283.965,0.00,0.00,-0.02,0.00
284.115,0.00,0.00,-0.12,0.00
284.250,0.00,0.00,-0.12,0.00
284.385,0.00,0.00,-0.12,0.00
284.520,0.00,0.00,-0.12,0.00
284.670,0.00,0.00,-0.05,0.00
284.805,0.00,0.00,-0.05,0.00
284.955,0.00,0.00,-0.05,0.00
285.090,0.00,0.00,-0.05,0.00
285.240,0.00,0.00,-0.09,0.00
285.375,0.00,0.00,-0.09,0.00
285.525,0.00,0.00,-0.09,0.00
285.660,0.00,0.00,-0.09,0.00
285.795,0.00,0.00,-0.12,0.00
285.945,0.00,0.00,-0.12,0.00
286.079,0.00,0.00,-0.12,0.00
286.215,0.00,0.00,-0.12,0.00
286.350,0.00,0.00,-0.11,0.00
286.487,0.00,0.00,-0.11,0.00
286.620,0.00,0.00,-0.11,0.00
286.755,0.00,0.00,-0.11,0.00
286.890,0.00,0.00,-0.12,0.00
287.040,0.00,0.00,-0.12,0.00
287.175,0.00,0.00,-0.12,0.00
287.325,0.00,0.00,-0.12,0.00
287.475,0.00,0.00,-0.07,0.00
287.610,0.00,0.00,-0.07,0.00
287.745,0.00,0.00,-0.07,0.00
287.880,0.00,0.00,-0.07,0.00
288.015,0.00,0.00,-0.12,0.00
288.149,0.00,0.00,-0.12,0.00
288.285,0.00,0.00,-0.12,0.00
288.435,0.00,0.00,-0.12,0.00
288.570,0.00,0.00,-0.08,0.00
288.705,0.00,0.00,-0.08,0.00
288.840,0.00,0.00,-0.08,0.00
288.975,0.00,0.00,-0.08,0.00
289.110,0.00,0.00,-0.10,0.00
289.275,0.00,0.00,-0.10,0.00
289.410,0.00,0.00,-0.10,0.00
289.560,0.00,0.00,-0.10,0.00
289.695,0.00,0.00,0.00,0.00
289.830,0.00,0.00,0.00,0.00
289.966,0.00,0.00,0.00,0.00
290.100,0.00,0.00,0.00,0.00
290.235,0.00,0.00,0.00,0.00
290.370,0.00,0.00,0.00,0.00
290.520,0.00,0.00,0.00,0.00
290.655,0.00,0.00,0.00,0.00
290.790,0.00,0.00,0.00,0.00
290.925,0.00,0.00,0.00,0.00
291.074,0.00,0.00,0.00,0.00
291.210,0.00,0.00,0.00,0.00
291.359,0.00,0.00,0.00,0.00
291.495,0.00,0.00,0.00,0.00
291.629,0.00,0.00,0.00,0.00
291.764,0.00,0.00,0.00,0.00
291.899,0.00,0.00,0.00,0.00
292.035,0.00,0.00,0.00,0.00
292.170,0.00,0.00,0.00,0.00
292.320,0.00,0.00,0.00,0.00
292.469,0.00,0.00,0.00,0.00
292.604,0.00,0.00,0.00,0.00
292.755,0.00,0.00,0.00,0.00
292.889,0.00,0.00,0.00,0.00
293.024,0.00,0.00,0.00,0.00
293.159,0.00,0.00,0.00,0.00
293.294,0.00,0.00,0.00,0.00
293.429,0.00,0.00,0.00,0.00
293.564,0.00,0.00,0.00,0.00
293.714,0.00,0.00,0.00,0.00
293.849,0.00,0.00,0.00,0.00
293.984,0.00,0.00,0.00,0.00
294.120,0.00,0.00,0.00,0.00
294.270,0.00,0.00,0.00,0.00
294.405,0.00,0.00,0.00,0.00
294.555,0.00,0.00,0.00,0.00
294.690,0.00,0.00,0.00,0.00
294.840,0.00,0.00,0.00,0.00
294.975,0.00,0.00,0.00,0.00
295.110,0.00,0.00,0.00,0.00
